user_id;departure_time;origin;destination
2819;00:25:57;844357.689507 6519884.202588;844351.726293 6519883.539212
2820;00:25:58;844462.989651 6520644.367132;844359.524784 6519939.593822
2821;00:26:00;842966.987225 6519878.761507;843239.396612 6520073.970101
2822;00:26:02;844462.989651 6520644.367132;844351.726293 6519883.539212
2823;00:26:03;842872.935922 6520868.859801;843312.089858 6521426.578666
2824;00:26:03;844393.8087 6519808.1447;842930.346171 6520447.476392
2825;00:26:04;844462.989651 6520644.367132;843317.6397 6519780.692
2826;00:26:05;842872.935922 6520868.859801;843656.9246 6519834.1696
2827;00:26:06;842966.987225 6519878.761507;842930.346171 6520447.476392
2828;00:26:07;842872.935922 6520868.859801;844480.5433 6520450.0164
2829;00:26:07;843409.824 6519795.0649;844351.726293 6519883.539212
2830;00:26:07;843541.4213 6519952.5449;843312.089858 6521426.578666
2831;00:26:08;844462.989651 6520644.367132;843901.0703 6519866.5502
2832;00:26:08;844393.8087 6519808.1447;843481.8564 6519806.7462
2833;00:26:08;844421.26313825 6520638.1075135;843312.089858 6521426.578666
2834;00:26:10;842872.935922 6520868.859801;844194.3295 6519860.1052
2835;00:26:10;844341.165194 6520945.856138;844359.524784 6519939.593822
2836;00:26:12;843409.824 6519795.0649;843312.089858 6521426.578666
2837;00:26:13;844357.689507 6519884.202588;844591.4105 6519934.9879
2838;00:26:13;844393.8087 6519808.1447;844343.432406 6520934.072262
2839;00:26:14;844462.989651 6520644.367132;844343.432406 6520934.072262
2840;00:26:14;843413.7145 6520260.5858;844194.3295 6519860.1052
2841;00:26:16;844462.989651 6520644.367132;843901.0703 6519866.5502
2842;00:26:16;844341.165194 6520945.856138;843317.6397 6519780.692
2844;00:26:18;844393.8087 6519808.1447;843239.396612 6520073.970101
2845;00:26:19;844462.989651 6520644.367132;844194.3295 6519860.1052
2846;00:26:19;842872.935922 6520868.859801;843901.0703 6519866.5502
2848;00:26:21;842872.935922 6520868.859801;843656.9246 6519834.1696
2849;00:26:21;844512.298762 6520356.013368;844480.5433 6520450.0164
2850;00:26:22;844341.165194 6520945.856138;842930.346171 6520447.476392
2851;00:26:22;843409.824 6519795.0649;843112.7044 6519866.9951
2852;00:26:23;842966.987225 6519878.761507;843703.726664 6519971.126841
2853;00:26:23;844393.8087 6519808.1447;843901.0703 6519866.5502
2854;00:26:24;843409.824 6519795.0649;843317.6397 6519780.692
2855;00:26:25;844334.1917 6520028.9051;843703.726664 6519971.126841
2856;00:26:26;842872.935922 6520868.859801;844480.5433 6520450.0164
2857;00:26:26;843718.1375 6520307.6984;843656.9246 6519834.1696
2858;00:26:27;844462.989651 6520644.367132;844359.524784 6519939.593822
2859;00:26:27;842872.935922 6520868.859801;843239.396612 6520073.970101
2860;00:26:27;842966.987225 6519878.761507;843703.726664 6519971.126841
2861;00:26:27;843409.824 6519795.0649;844343.432406 6520934.072262
2862;00:26:28;844341.165194 6520945.856138;844512.440038 6520350.015032
2863;00:26:29;842966.987225 6519878.761507;843317.6397 6519780.692
2864;00:26:30;842872.935922 6520868.859801;844512.440038 6520350.015032
2865;00:26:31;842930.874029 6520435.488008;844359.524784 6519939.593822
2866;00:26:32;844393.8087 6519808.1447;844512.440038 6520350.015032
2867;00:26:33;844462.989651 6520644.367132;843481.8564 6519806.7462
2868;00:26:33;843146.8685 6519868.9029;844359.524784 6519939.593822
2869;00:26:33;843854.198827125 6520126.514191;843312.089858 6521426.578666
2870;00:26:34;843409.824 6519795.0649;842930.346171 6520447.476392
2871;00:26:35;842872.935922 6520868.859801;843312.089858 6521426.578666
2872;00:26:35;843246.7804 6520717.6723;844512.440038 6520350.015032
2873;00:26:36;844462.989651 6520644.367132;844359.524784 6519939.593822
2874;00:26:37;842872.935922 6520868.859801;842874.672878 6520886.775799
2875;00:26:38;843703.084336 6519977.092359;843901.0703 6519866.5502
2876;00:26:38;842966.987225 6519878.761507;843481.8564 6519806.7462
2877;00:26:38;843260.778 6520151.4858;843481.8564 6519806.7462
2878;00:26:39;844341.165194 6520945.856138;844359.524784 6519939.593822
2879;00:26:39;844357.689507 6519884.202588;844351.726293 6519883.539212
2880;00:26:40;844341.165194 6520945.856138;843703.726664 6519971.126841
2881;00:26:40;844512.298762 6520356.013368;843901.0703 6519866.5502
2882;00:26:41;842966.987225 6519878.761507;843312.089858 6521426.578666
2883;00:26:41;843409.824 6519795.0649;844351.726293 6519883.539212
2884;00:26:42;844462.989651 6520644.367132;842874.672878 6520886.775799
2885;00:26:42;842872.935922 6520868.859801;843239.396612 6520073.970101
2886;00:26:43;844462.989651 6520644.367132;843312.089858 6521426.578666
2887;00:26:43;844341.165194 6520945.856138;842930.346171 6520447.476392
2888;00:26:44;842872.935922 6520868.859801;844359.524784 6519939.593822
2889;00:26:44;843409.824 6519795.0649;844012.319007 6520299.783916
2890;00:26:45;844462.989651 6520644.367132;844591.4105 6519934.9879
2891;00:26:45;844251.58513575 6520701.05607525;842930.346171 6520447.476392
2892;00:26:45;844287.9055 6520311.074300001;843112.7044 6519866.9951
2893;00:26:46;843245.331788 6520074.849699;842930.346171 6520447.476392
2894;00:26:46;843520.4183 6520717.4028;844343.432406 6520934.072262
2895;00:26:46;844145.8167 6520171.1041;843312.089858 6521426.578666
2896;00:26:47;844404.4784 6519817.2823;843312.089858 6521426.578666
2897;00:26:48;844393.8087 6519808.1447;842874.672878 6520886.775799
2898;00:26:50;844462.989651 6520644.367132;844512.440038 6520350.015032
2899;00:26:51;842966.987225 6519878.761507;844012.319007 6520299.783916
2900;00:26:52;844462.989651 6520644.367132;844359.524784 6519939.593822
2901;00:26:52;844341.165194 6520945.856138;843703.726664 6519971.126841
2902;00:26:52;842966.987225 6519878.761507;842930.346171 6520447.476392
2903;00:26:53;843703.084336 6519977.092359;844480.5433 6520450.0164
2904;00:26:53;843561.6331 6519819.7203;843112.7044 6519866.9951
2905;00:26:53;844393.8087 6519808.1447;844512.440038 6520350.015032
2906;00:26:53;843429.9795 6520263.1876;844194.3295 6519860.1052
2907;00:26:55;842872.935922 6520868.859801;844343.432406 6520934.072262
2908;00:26:55;843959.01665975 6520478.3009065;842874.672878 6520886.775799
2909;00:26:56;842872.935922 6520868.859801;843239.396612 6520073.970101
2910;00:26:56;844272.5762 6519871.9419;842874.672878 6520886.775799
2912;00:26:57;844462.989651 6520644.367132;843317.6397 6519780.692
2913;00:26:57;843409.824 6519795.0649;843481.8564 6519806.7462
2914;00:26:59;843409.824 6519795.0649;843312.089858 6521426.578666
2915;00:27:00;844393.8087 6519808.1447;843656.9246 6519834.1696
2916;00:27:00;843452.767629167 6520064.282337333;843312.089858 6521426.578666
2917;00:27:01;842872.935922 6520868.859801;844194.3295 6519860.1052
2918;00:27:01;843409.824 6519795.0649;843481.8564 6519806.7462
2919;00:27:01;844272.5762 6519871.9419;844480.5433 6520450.0164
2920;00:27:02;842966.987225 6519878.761507;843312.089858 6521426.578666
2921;00:27:02;844272.5762 6519871.9419;843239.396612 6520073.970101
2922;00:27:03;844393.8087 6519808.1447;844012.319007 6520299.783916
2923;00:27:05;842872.935922 6520868.859801;843656.9246 6519834.1696
2924;00:27:05;843409.824 6519795.0649;844359.524784 6519939.593822
2925;00:27:05;843807.5805 6520670.8085;843317.6397 6519780.692
2926;00:27:06;844462.989651 6520644.367132;844480.5433 6520450.0164
2927;00:27:06;843245.331788 6520074.849699;843112.7044 6519866.9951
2928;00:27:06;844357.689507 6519884.202588;843656.9246 6519834.1696
2929;00:27:07;844512.298762 6520356.013368;844343.432406 6520934.072262
2930;00:27:08;842872.935922 6520868.859801;842930.346171 6520447.476392
2931;00:27:08;844341.165194 6520945.856138;844351.726293 6519883.539212
2932;00:27:09;844462.989651 6520644.367132;843703.726664 6519971.126841
2933;00:27:09;843409.824 6519795.0649;843703.726664 6519971.126841
2934;00:27:10;843578.9499 6520342.2072;844194.3295 6519860.1052
2935;00:27:11;842872.935922 6520868.859801;843481.8564 6519806.7462
2936;00:27:11;843409.824 6519795.0649;843901.0703 6519866.5502
2937;00:27:12;844462.989651 6520644.367132;844343.432406 6520934.072262
2938;00:27:12;844393.8087 6519808.1447;844359.524784 6519939.593822
2939;00:27:13;842872.935922 6520868.859801;844591.4105 6519934.9879
2940;00:27:14;843409.824 6519795.0649;842874.672878 6520886.775799
2941;00:27:15;842872.935922 6520868.859801;843317.6397 6519780.692
2942;00:27:17;844341.165194 6520945.856138;843317.6397 6519780.692
2943;00:27:17;843409.824 6519795.0649;844512.440038 6520350.015032
2944;00:27:17;844415.518 6520041.9269;842874.672878 6520886.775799
2945;00:27:18;844341.165194 6520945.856138;843901.0703 6519866.5502
2946;00:27:20;842872.935922 6520868.859801;843656.9246 6519834.1696
2947;00:27:20;844341.165194 6520945.856138;844359.524784 6519939.593822
2948;00:27:20;844393.8087 6519808.1447;844351.726293 6519883.539212
2949;00:27:21;844512.298762 6520356.013368;843317.6397 6519780.692
2950;00:27:22;842872.935922 6520868.859801;842874.672878 6520886.775799
2951;00:27:22;844393.8087 6519808.1447;844591.4105 6519934.9879
2952;00:27:23;842966.987225 6519878.761507;843239.396612 6520073.970101
2953;00:27:23;843245.331788 6520074.849699;844194.3295 6519860.1052
2954;00:27:23;843409.824 6519795.0649;844194.3295 6519860.1052
2955;00:27:24;844462.989651 6520644.367132;842930.346171 6520447.476392
2956;00:27:24;842872.935922 6520868.859801;843239.396612 6520073.970101
2957;00:27:24;844341.165194 6520945.856138;843656.9246 6519834.1696
2958;00:27:24;844404.5008 6520212.7332;842874.672878 6520886.775799
2959;00:27:25;843741.6425 6520167.1759;844351.726293 6519883.539212
2960;00:27:26;842872.935922 6520868.859801;843901.0703 6519866.5502
2961;00:27:26;844393.8087 6519808.1447;843656.9246 6519834.1696
2962;00:27:26;844421.26313825 6520638.1075135;842874.672878 6520886.775799
2963;00:27:28;844406.2867 6520467.152;843312.089858 6521426.578666
2964;00:27:30;842872.935922 6520868.859801;843656.9246 6519834.1696
2965;00:27:30;844341.165194 6520945.856138;843703.726664 6519971.126841
2966;00:27:33;842872.935922 6520868.859801;843481.8564 6519806.7462
2967;00:27:33;843561.6331 6519819.7203;843239.396612 6520073.970101
2968;00:27:35;844462.989651 6520644.367132;844012.319007 6520299.783916
2969;00:27:35;844341.165194 6520945.856138;844351.726293 6519883.539212
2970;00:27:35;843421.7149 6520317.4241;843656.9246 6519834.1696
2971;00:27:36;843146.8685 6519868.9029;843481.8564 6519806.7462
2972;00:27:37;844462.989651 6520644.367132;844480.5433 6520450.0164
2973;00:27:37;843409.824 6519795.0649;844591.4105 6519934.9879
2974;00:27:37;844393.8087 6519808.1447;844351.726293 6519883.539212
2975;00:27:38;844018.253593 6520300.667484;843901.0703 6519866.5502
2976;00:27:38;842872.935922 6520868.859801;844359.524784 6519939.593822
2977;00:27:39;843409.824 6519795.0649;844194.3295 6519860.1052
2979;00:27:40;843703.084336 6519977.092359;843312.089858 6521426.578666
2980;00:27:40;844035.4799 6520003.0016;843112.7044 6519866.9951
2981;00:27:41;844341.165194 6520945.856138;843901.0703 6519866.5502
2982;00:27:43;842872.935922 6520868.859801;843481.8564 6519806.7462
2983;00:27:43;842966.987225 6519878.761507;844194.3295 6519860.1052
2984;00:27:44;844272.5762 6519871.9419;844343.432406 6520934.072262
2985;00:27:45;844462.989651 6520644.367132;843239.396612 6520073.970101
2986;00:27:47;843718.1375 6520307.6984;843656.9246 6519834.1696
2987;00:27:49;844462.989651 6520644.367132;843901.0703 6519866.5502
2988;00:27:49;844512.298762 6520356.013368;842930.346171 6520447.476392
2989;00:27:49;844393.8087 6519808.1447;843317.6397 6519780.692
2990;00:27:50;843146.8685 6519868.9029;842874.672878 6520886.775799
2991;00:27:52;844462.989651 6520644.367132;844480.5433 6520450.0164
2992;00:27:53;843687.2059999999 6520101.473699999;844351.726293 6519883.539212
2993;00:27:54;842966.987225 6519878.761507;844351.726293 6519883.539212
2994;00:27:55;842872.935922 6520868.859801;844194.3295 6519860.1052
2995;00:27:57;844018.253593 6520300.667484;843656.9246 6519834.1696
2996;00:27:57;842872.935922 6520868.859801;843656.9246 6519834.1696
2997;00:27:57;843260.778 6520151.4858;843481.8564 6519806.7462
2998;00:27:59;842872.935922 6520868.859801;843481.8564 6519806.7462
2999;00:27:59;843245.331788 6520074.849699;844351.726293 6519883.539212
3000;00:28:02;844341.165194 6520945.856138;844343.432406 6520934.072262
3001;00:28:02;843955.5762 6519995.5723;843112.7044 6519866.9951
3002;00:28:03;844462.989651 6520644.367132;844343.432406 6520934.072262
3003;00:28:03;842872.935922 6520868.859801;843317.6397 6519780.692
3004;00:28:04;844341.165194 6520945.856138;843481.8564 6519806.7462
3005;00:28:05;844462.989651 6520644.367132;843901.0703 6519866.5502
3006;00:28:05;844393.8087 6519808.1447;843481.8564 6519806.7462
3007;00:28:05;843980.7554 6520347.1802;842874.672878 6520886.775799
3008;00:28:06;843409.824 6519795.0649;844194.3295 6519860.1052
3009;00:28:07;843703.084336 6519977.092359;843901.0703 6519866.5502
3010;00:28:08;844462.989651 6520644.367132;843901.0703 6519866.5502
3011;00:28:09;842872.935922 6520868.859801;843901.0703 6519866.5502
3012;00:28:09;844341.165194 6520945.856138;843312.089858 6521426.578666
3013;00:28:10;844462.989651 6520644.367132;843656.9246 6519834.1696
3014;00:28:11;842872.935922 6520868.859801;843112.7044 6519866.9951
3015;00:28:11;844393.8087 6519808.1447;843901.0703 6519866.5502
3016;00:28:12;844341.165194 6520945.856138;843656.9246 6519834.1696
3017;00:28:12;844512.298762 6520356.013368;843312.089858 6521426.578666
3018;00:28:12;843955.5762 6519995.5723;843112.7044 6519866.9951
3019;00:28:14;844462.989651 6520644.367132;844343.432406 6520934.072262
3020;00:28:15;842872.935922 6520868.859801;843239.396612 6520073.970101
3021;00:28:15;844393.8087 6519808.1447;843901.0703 6519866.5502
3022;00:28:16;843922.0026 6519835.9383;844480.5433 6520450.0164
3023;00:28:16;843245.331788 6520074.849699;844351.726293 6519883.539212
3024;00:28:16;843247.9817 6520233.387;843239.396612 6520073.970101
3025;00:28:17;844462.989651 6520644.367132;843703.726664 6519971.126841
3026;00:28:17;842872.935922 6520868.859801;843656.9246 6519834.1696
3027;00:28:19;844341.165194 6520945.856138;844359.524784 6519939.593822
3028;00:28:19;843283.17 6521456.1002;844591.4105 6519934.9879
3029;00:28:19;844393.8087 6519808.1447;843317.6397 6519780.692
3030;00:28:21;844462.989651 6520644.367132;844351.726293 6519883.539212
3031;00:28:23;842872.935922 6520868.859801;843312.089858 6521426.578666
3032;00:28:24;844393.8087 6519808.1447;843656.9246 6519834.1696
3033;00:28:25;844393.8087 6519808.1447;843703.726664 6519971.126841
3034;00:28:26;843922.0026 6519835.9383;843312.089858 6521426.578666
3035;00:28:27;842872.935922 6520868.859801;844343.432406 6520934.072262
3036;00:28:28;844341.165194 6520945.856138;843901.0703 6519866.5502
3037;00:28:28;844512.298762 6520356.013368;844359.524784 6519939.593822
3038;00:28:28;844325.5189358571 6520103.513570143;842874.672878 6520886.775799
3039;00:28:29;844401.474132 6520509.87548525;842874.672878 6520886.775799
3040;00:28:30;842872.935922 6520868.859801;843703.726664 6519971.126841
3041;00:28:30;843973.1194 6520871.305;842930.346171 6520447.476392
3042;00:28:31;843922.0026 6519835.9383;843317.6397 6519780.692
3043;00:28:31;842872.935922 6520868.859801;844359.524784 6519939.593822
3044;00:28:32;844462.989651 6520644.367132;844012.319007 6520299.783916
3046;00:28:32;843697.48263875 6520437.45897125;843656.9246 6519834.1696
3047;00:28:34;842872.935922 6520868.859801;844512.440038 6520350.015032
3048;00:28:34;844404.4784 6519817.2823;844512.440038 6520350.015032
3049;00:28:35;842872.935922 6520868.859801;843703.726664 6519971.126841
3050;00:28:35;844035.4799 6520003.0016;843312.089858 6521426.578666
3051;00:28:36;843812.1790876001 6520453.2530841995;842874.672878 6520886.775799
3052;00:28:39;843409.824 6519795.0649;843901.0703 6519866.5502
3053;00:28:40;842872.935922 6520868.859801;842930.346171 6520447.476392
3054;00:28:40;844393.8087 6519808.1447;842874.672878 6520886.775799
3056;00:28:42;844341.165194 6520945.856138;843481.8564 6519806.7462
3057;00:28:43;842872.935922 6520868.859801;843901.0703 6519866.5502
3058;00:28:45;844462.989651 6520644.367132;844512.440038 6520350.015032
3059;00:28:46;842872.935922 6520868.859801;842874.672878 6520886.775799
3060;00:28:47;844462.989651 6520644.367132;842874.672878 6520886.775799
3061;00:28:47;843409.824 6519795.0649;843481.8564 6519806.7462
3062;00:28:47;843146.8685 6519868.9029;844012.319007 6520299.783916
3063;00:28:48;842872.935922 6520868.859801;844512.440038 6520350.015032
3064;00:28:48;844035.4799 6520003.0016;843112.7044 6519866.9951
3065;00:28:49;844393.8087 6519808.1447;844012.319007 6520299.783916
3066;00:28:51;844462.989651 6520644.367132;844012.319007 6520299.783916
3067;00:28:51;844393.8087 6519808.1447;843112.7044 6519866.9951
3068;00:28:53;844462.989651 6520644.367132;844591.4105 6519934.9879
3069;00:28:53;842872.935922 6520868.859801;843112.7044 6519866.9951
3070;00:28:53;844341.165194 6520945.856138;844351.726293 6519883.539212
3071;00:28:53;843409.824 6519795.0649;844359.524784 6519939.593822
3072;00:28:54;843703.084336 6519977.092359;843901.0703 6519866.5502
3073;00:28:54;843409.824 6519795.0649;844351.726293 6519883.539212
3074;00:28:54;844404.4784 6519817.2823;842930.346171 6520447.476392
3075;00:28:55;843922.0026 6519835.9383;843901.0703 6519866.5502
3076;00:28:55;842872.935922 6520868.859801;843312.089858 6521426.578666
3078;00:28:57;842872.935922 6520868.859801;842874.672878 6520886.775799
3079;00:28:58;844341.165194 6520945.856138;843656.9246 6519834.1696
3080;00:28:58;844089.04118875 6520584.904374749;843112.7044 6519866.9951
